      occcnt,        pcnt,     p_level,        xcnt,   rest_zcnt,rest_z_level,      udistr,    escape1m,  escape1p5m,    escape2m,,
           2,          16,    1.043650,           3,      34    ,    0.518151,    0.000113,    0.653254,    0.808057,    0.893777,,
           2,          16,    1.043650,           3,      35    ,    0.522673,    0.000138,    0.660520,    0.812198,    0.896080,,
           2,          16,    1.043650,           3,      36    ,    0.527218,    0.000152,    0.750915,    0.862287,    0.923804,,
           3,          16,    1.043650,           2,      48    ,    0.583637,    0.000014,    0.833068,    0.929665,    0.970367,,
           3,          16,    1.043650,           2,      49    ,    0.588499,    0.000021,    0.802141,    0.916639,    0.964878,,
           3,          16,    1.043650,           2,      50    ,    0.593385,    0.000024,    0.836259,    0.931017,    0.970936,,
           3,          16,    1.043650,           3,      33    ,    0.513652,    0.000076,    0.668677,    0.783921,    0.859316,,
           3,          16,    1.043650,           3,      34    ,    0.518151,    0.000121,    0.539098,    0.699681,    0.804534,,
           3,          16,    1.043650,           3,      35    ,    0.522673,    0.000157,    0.495773,    0.671892,    0.786534,,
           3,          16,    1.043650,           3,      36    ,    0.527218,    0.000175,    0.556683,    0.711997,    0.812704,,
           3,          16,    1.043650,           3,      37    ,    0.531787,    0.000176,    0.693685,    0.801319,    0.870838,,
           4,          16,    1.043650,           2,      48    ,    0.583637,    0.000008,    0.936302,    0.983964,    0.995963,,
           4,          16,    1.043650,           2,      49    ,    0.588499,    0.000011,    0.936944,    0.984126,    0.996004,,
           4,          16,    1.043650,           3,      32    ,    0.509177,    0.000061,    0.734249,    0.852817,    0.918546,,
           4,          16,    1.043650,           3,      33    ,    0.513652,    0.000090,    0.653159,    0.808016,    0.893763,,
           4,          16,    1.043650,           3,      34    ,    0.518151,    0.000112,    0.660703,    0.812315,    0.896153,,
           4,          16,    1.043650,           3,      35    ,    0.522673,    0.000124,    0.751252,    0.862488,    0.923922,,
           1,          17,    1.051789,           2,      43    ,    0.559703,    0.000008,    0.936193,    0.983940,    0.995958,,
           1,          17,    1.051789,           2,      44    ,    0.564440,    0.000012,    0.937102,    0.984169,    0.996015,,
           1,          17,    1.051789,           3,      27    ,    0.487144,    0.000052,    0.665864,    0.782052,    0.858143,,
           1,          17,    1.051789,           3,      28    ,    0.491505,    0.000083,    0.537342,    0.698579,    0.803894,,
           1,          17,    1.051789,           3,      29    ,    0.495889,    0.000109,    0.496163,    0.672306,    0.786908,,
           1,          17,    1.051789,           3,      30    ,    0.500295,    0.000126,    0.559049,    0.713775,    0.813969,,
           1,          17,    1.051789,           3,      31    ,    0.504724,    0.000126,    0.696736,    0.803520,    0.872354,,
           2,          17,    1.051789,           2,      49    ,    0.588499,    0.000006,    0.993677,    0.999497,    0.999960,,
           2,          17,    1.051789,           3,      33    ,    0.513652,    0.000058,    0.831209,    0.928934,    0.970083,,
           2,          17,    1.051789,           3,      34    ,    0.518151,    0.000082,    0.802439,    0.916832,    0.964988,,
           2,          17,    1.051789,           3,      35    ,    0.522673,    0.000100,    0.838550,    0.932042,    0.971392,,
           3,          17,    1.051789,           2,      49    ,    0.588499,    0.000010,    0.936325,    0.983970,    0.995964,,
           3,          17,    1.051789,           2,      50    ,    0.593385,    0.000015,    0.936913,    0.984118,    0.996002,,
           3,          17,    1.051789,           3,      33    ,    0.513652,    0.000060,    0.734539,    0.852971,    0.918626,,
           3,          17,    1.051789,           3,      34    ,    0.518151,    0.000093,    0.653254,    0.808057,    0.893777,,
           3,          17,    1.051789,           3,      35    ,    0.522673,    0.000118,    0.660520,    0.812198,    0.896080,,
           3,          17,    1.051789,           3,      36    ,    0.527218,    0.000131,    0.750915,    0.862287,    0.923804,,
           4,          17,    1.051789,           2,      48    ,    0.583637,    0.000005,    0.993678,    0.999497,    0.999960,,
           4,          17,    1.051789,           3,      32    ,    0.509177,    0.000049,    0.831091,    0.928890,    0.970067,,
           4,          17,    1.051789,           3,      33    ,    0.513652,    0.000067,    0.802467,    0.916850,    0.964999,,
           4,          17,    1.051789,           3,      34    ,    0.518151,    0.000080,    0.838708,    0.932115,    0.971425,,
           1,          18,    1.059991,           2,      43    ,    0.559703,    0.000006,    0.993680,    0.999498,    0.999960,,
           1,          18,    1.059991,           3,      27    ,    0.487144,    0.000045,    0.732812,    0.852058,    0.918158,,
           1,          18,    1.059991,           3,      28    ,    0.491505,    0.000069,    0.652705,    0.807834,    0.893706,,
           1,          18,    1.059991,           3,      29    ,    0.495889,    0.000090,    0.661640,    0.812924,    0.896535,,
           1,          18,    1.059991,           3,      30    ,    0.500295,    0.000096,    0.752951,    0.863508,    0.924520,,
           2,          18,    1.059991,           2,      49    ,    0.588499,    0.000006,    0.993677,    0.999497,    0.999960,,
           2,          18,    1.059991,           3,      33    ,    0.513652,    0.000042,    0.936001,    0.983902,    0.995951,,
           2,          18,    1.059991,           3,      34    ,    0.518151,    0.000059,    0.937443,    0.984265,    0.996042,,
           3,          18,    1.059991,           2,      49    ,    0.588499,    0.000009,    0.936325,    0.983970,    0.995964,,
           3,          18,    1.059991,           2,      50    ,    0.593385,    0.000012,    0.936913,    0.984118,    0.996002,,
           3,          18,    1.059991,           3,      34    ,    0.518151,    0.000057,    0.831327,    0.928979,    0.970100,,
           3,          18,    1.059991,           3,      35    ,    0.522673,    0.000084,    0.802411,    0.916814,    0.964978,,
           3,          18,    1.059991,           3,      36    ,    0.527218,    0.000101,    0.838392,    0.931971,    0.971360,,
           4,          18,    1.059991,           2,      48    ,    0.583637,    0.000004,    0.993678,    0.999497,    0.999960,,
           4,          18,    1.059991,           3,      32    ,    0.509177,    0.000036,    0.935984,    0.983899,    0.995950,,
           4,          18,    1.059991,           3,      33    ,    0.513652,    0.000049,    0.937479,    0.984275,    0.996045,,
           1,          19,    1.068257,           2,      43    ,    0.559703,    0.000005,    0.993680,    0.999498,    0.999960,,
           1,          19,    1.068257,           3,      27    ,    0.487144,    0.000036,    0.830515,    0.928677,    0.969990,,
           1,          19,    1.068257,           3,      28    ,    0.491505,    0.000056,    0.802623,    0.916952,    0.965057,,
           1,          19,    1.068257,           3,      29    ,    0.495889,    0.000069,    0.839511,    0.932483,    0.971592,,
           2,          19,    1.068257,           3,      33    ,    0.513652,    0.000034,    0.936001,    0.983902,    0.995951,,
           2,          19,    1.068257,           3,      34    ,    0.518151,    0.000046,    0.937443,    0.984265,    0.996042,,
           3,          19,    1.068257,           2,      50    ,    0.593385,    0.000006,    0.993677,    0.999497,    0.999960,,
           3,          19,    1.068257,           3,      34    ,    0.518151,    0.000051,    0.831327,    0.928979,    0.970100,,
           3,          19,    1.068257,           3,      35    ,    0.522673,    0.000076,    0.802411,    0.916814,    0.964978,,
           3,          19,    1.068257,           3,      36    ,    0.527218,    0.000088,    0.838392,    0.931971,    0.971360,,
           4,          19,    1.068257,           2,      47    ,    0.578801,    0.000003,    0.993678,    0.999497,    0.999960,,
           4,          19,    1.068257,           3,      32    ,    0.509177,    0.000028,    0.935984,    0.983899,    0.995950,,
           4,          19,    1.068257,           3,      33    ,    0.513652,    0.000037,    0.937479,    0.984275,    0.996045,,
           1,          20,    1.076588,           2,      43    ,    0.559703,    0.000004,    0.993680,    0.999498,    0.999960,,
           1,          20,    1.076588,           3,      27    ,    0.487144,    0.000035,    0.830515,    0.928677,    0.969990,,
           1,          20,    1.076588,           3,      28    ,    0.491505,    0.000051,    0.802623,    0.916952,    0.965057,,
           1,          20,    1.076588,           3,      29    ,    0.495889,    0.000062,    0.839511,    0.932483,    0.971592,,
           2,          20,    1.076588,           3,      33    ,    0.513652,    0.000021,    0.993689,    0.999499,    0.999960,,
           3,          20,    1.076588,           2,      50    ,    0.593385,    0.000005,    0.993677,    0.999497,    0.999960,,
           3,          20,    1.076588,           3,      34    ,    0.518151,    0.000048,    0.831327,    0.928979,    0.970100,,
